PRECIP (MM),EVAP (MM),TMAX (°C),TMIN (°C)
2.0,4.6,32.0,25.0
82.0,7.6,34.0,25.0
0.0,4.2,33.5,22.0
33.0,6.1,34.0,22.5
0.0,2.5,32.0,23.0
1.0,2.8,32.0,24.0
16.0,4.5,34.0,24.0
22.0,5.7,32.0,23.0
0.0,4.4,33.5,23.0
0.0,6.6,35.0,23.5
14.0,2.8,35.0,25.0
18.0,5.3,33.0,24.0
29.0,6.5,34.0,23.0
0.0,5.9,32.0,21.5
0.0,3.1,33.5,24.0
10.5,4.1,34.5,24.0
1.0,4.5,34.0,23.0
0.0,4.1,34.0,22.5
0.0,5.2,34.0,23.0
0.0,4.8,36.0,23.0
0.0,3.9,37.0,23.0
0.0,5.4,36.5,25.0
0.0,5.7,37.0,25.0
24.5,7.4,37.0,26.5
23.0,4.4,25.0,24.5
0.0,3.1,30.0,24.0
6.5,2.5,32.0,25.0
30.0,4.6,32.0,25.0
2.0,3.2,31.0,24.0
0.0,2.8,31.0,23.0
0.0,4.9,33.0,23.0
32.0,4.1,32.0,24.5
0.0,4.9,31.0,22.0
0.0,3.1,34.0,23.0
0.0,3.8,33.0,25.5
4.0,3.0,32.0,25.0
11.0,2.0,30.0,24.5
49.5,6.3,32.0,25.0
5.0,0.8,32.0,23.0
0.0,3.8,31.0,23.0
0.0,3.6,32.0,21.0
3.0,4.9,34.0,24.0
24.0,7.6,34.0,24.0
0.0,3.9,33.0,22.0
6.0,4.7,34.0,23.0
1.0,3.9,33.0,23.0
19.5,4.5,33.0,25.0
0.0,6.5,33.0,22.0
0.0,3.2,34.0,22.0
3.5,1.7,29.0,22.0
17.0,0.9,29.0,20.0
0.0,3.7,32.0,19.0
0.0,3.5,32.0,20.0
0.0,3.8,34.5,22.0
0.0,4.4,34.0,21.5
0.0,4.6,32.5,19.0
0.0,3.9,33.0,19.0
0.0,4.1,34.0,18.0
0.0,4.0,35.0,18.0
0.0,3.6,34.0,16.0
0.0,4.3,33.5,15.0
0.0,3.6,33.0,14.5
0.0,4.2,32.0,12.0
0.0,3.7,32.0,14.0
0.0,4.3,32.0,17.0
0.0,3.7,33.0,14.5
0.0,3.5,33.5,15.0
0.0,4.3,33.5,14.0
0.0,4.1,34.0,12.0
0.0,3.9,34.0,11.0
0.0,2.5,35.0,11.5
0.0,4.6,34.0,12.0
0.0,4.0,35.0,13.5
0.0,4.1,35.0,13.0
0.0,4.1,33.0,18.0
0.0,3.0,33.0,20.0
0.0,2.4,34.0,15.0
0.0,4.5,34.0,14.0
0.0,3.8,35.0,12.0
0.0,4.0,34.0,12.0
0.0,3.6,33.5,11.5
0.0,3.8,33.5,11.5
0.0,4.1,35.0,10.0
0.0,3.7,34.5,10.5
0.0,2.4,35.5,11.0
0.0,4.5,36.0,10.0
0.0,3.3,33.0,11.5
0.0,2.5,33.5,7.5
0.0,3.1,33.0,8.0
0.0,3.8,34.0,11.0
0.0,3.0,34.5,13.5
0.0,3.5,34.0,14.5
0.0,3.7,33.0,16.0
0.0,3.7,33.0,14.0
0.0,3.1,33.0,12.0
0.0,4.0,34.0,13.5
0.0,3.8,34.0,14.5
0.0,3.9,32.0,11.0
0.0,3.9,31.5,10.5
0.0,4.0,31.0,8.5
0.0,4.2,32.0,2.5
0.0,2.8,33.5,3.0
0.0,3.9,32.5,4.0
0.0,3.4,31.0,5.0
0.0,2.9,31.5,10.5
0.0,2.8,33.5,9.0
0.0,2.7,35.0,9.0
0.0,4.1,35.0,9.0
0.0,2.8,31.0,11.0
0.0,3.9,32.0,14.0
0.0,3.0,30.0,12.5
0.0,3.1,31.0,12.5
0.0,3.4,33.0,11.0
0.0,3.1,33.0,9.0
0.0,2.8,33.0,7.0
0.0,3.5,33.5,7.0
0.0,3.5,34.0,8.0
0.0,2.3,36.0,7.0
0.0,3.0,31.0,10.0
0.0,4.2,34.0,9.0
0.0,2.6,34.5,9.0
0.0,3.8,34.0,8.0
0.0,3.0,33.5,9.5
0.0,3.4,33.0,9.0
0.0,3.5,31.0,7.5
0.0,1.0,30.0,5.0
0.0,1.2,23.0,10.0
0.0,2.5,28.5,6.0
0.0,2.6,28.0,8.0
0.0,3.2,31.0,10.5
0.0,3.2,32.0,5.0
0.0,2.9,31.5,4.5
0.0,3.3,31.0,6.0
0.0,3.3,33.0,7.0
0.0,3.3,32.0,10.0
1.0,1.0,24.0,15.5
0.0,3.6,29.0,9.0
0.0,2.4,32.0,8.0
0.0,3.0,32.0,7.0
0.0,3.3,33.0,6.0
0.0,3.3,34.0,6.5
0.0,3.1,31.0,7.5
0.0,3.2,32.0,9.0
0.0,2.3,32.0,8.0
0.0,2.7,30.0,8.5
0.0,2.7,31.0,7.0
0.0,3.2,30.5,9.0
0.0,2.9,28.0,7.0
0.0,2.6,26.5,6.0
0.0,2.6,23.5,9.0
0.0,2.6,25.0,5.5
0.0,3.1,23.0,4.5
0.0,2.1,21.0,1.0
1.0,2.2,25.0,3.0
0.0,2.670208333333333,21.0,6.0
0.0,1.6,19.0,6.0
0.0,3.0,30.0,7.0
0.0,3.6,30.5,7.0
0.0,2.5,31.0,7.0
0.0,3.6,31.0,5.0
0.0,4.3,37.0,5.0
0.0,3.8,37.0,8.0
0.0,4.9,35.0,8.5
0.0,3.1,33.0,8.0
0.0,4.0,34.0,9.0
0.0,4.2,32.0,9.0
0.0,4.5,31.0,9.0
0.0,2.3,31.0,9.5
0.0,4.7,31.0,9.0
0.0,4.0,31.0,9.0
0.0,2.4,32.0,7.0
0.0,3.9,34.0,7.0
0.0,4.0,34.0,5.0
0.0,4.0,31.0,7.0
0.0,4.6,33.5,9.0
0.0,4.0,34.0,8.0
0.0,4.0,34.0,6.0
0.0,4.3,34.5,7.0
0.0,3.5,33.0,7.0
0.0,5.5,32.0,7.0
0.0,4.1,32.0,3.0
0.0,4.9,31.0,1.5
0.0,4.4,29.0,0.5
0.0,3.3,29.0,1.0
0.0,4.3,32.0,1.5
0.0,4.3,31.0,3.5
0.0,4.1,31.0,6.5
0.0,5.2,33.0,4.5
0.0,3.7,35.0,5.5
0.0,6.2,35.0,5.5
0.0,5.6,34.0,5.0
0.0,4.2,33.0,7.0
0.0,6.3,32.5,7.0
0.0,5.3,30.0,6.0
0.0,3.3,29.5,5.5
0.0,5.4,30.0,5.0
0.0,4.3,26.0,6.0
0.0,3.4,32.0,10.0
0.0,4.7,34.0,5.0
2.0,2.7,24.0,8.5
4.5,2.1,21.5,13.0
1.5,2.6,32.5,11.0
0.0,3.9,32.0,4.0
0.0,4.6,31.0,6.0
0.0,5.2,31.5,6.0
0.0,4.3,32.0,5.0
0.0,6.4,30.0,1.5
0.0,4.8,35.0,5.0
0.0,5.8,31.0,4.0
0.0,5.3,33.0,6.0
0.0,4.8,34.0,6.5
0.0,7.7,36.0,6.5
0.0,5.5,34.0,8.0
0.0,7.2,32.0,8.0
0.0,8.3,36.5,8.5
0.0,7.4,35.0,10.0
0.0,6.8,34.0,6.0
0.0,7.3,34.0,7.5
0.0,6.8,34.0,7.0
0.0,6.3,35.0,8.5
0.0,7.7,35.0,9.0
0.0,8.0,34.0,8.5
0.0,6.3,36.5,9.0
0.0,7.5,38.0,9.0
0.0,8.1,37.0,10.0
0.0,6.9,35.0,9.5
0.0,7.8,38.0,11.0
0.0,6.7,38.0,12.0
0.0,8.5,38.0,12.5
0.0,8.1,38.0,10.0
0.0,7.4,33.0,10.5
0.0,9.0,38.0,11.5
0.0,8.3,38.5,10.0
0.0,5.6,34.0,11.0
0.0,9.9,36.0,12.0
0.0,8.6,34.0,10.0
0.0,7.4,36.0,9.0
0.0,7.7,37.0,10.0
0.0,6.7,33.0,12.0
0.0,8.8,34.0,9.0
0.0,6.4,36.5,9.5
0.0,8.1,37.5,11.0
0.0,8.8,37.0,11.5
0.0,8.8,37.0,9.0
0.0,7.5,38.0,8.0
0.0,9.2,38.0,11.0
0.0,8.3,34.5,15.5
0.0,7.5,37.0,14.5
0.0,9.5,37.0,10.5
0.0,8.4,36.0,12.0
0.0,8.6,29.0,12.5
0.0,6.8,29.5,10.5
0.0,6.9,31.0,11.0
0.0,5.9,28.0,14.0
0.0,6.3,30.0,16.0
0.0,7.0,34.5,11.0
0.0,7.1,36.0,11.0
0.0,6.5,32.0,9.0
0.0,7.2,33.5,10.5
0.0,7.7,33.0,11.5
0.0,4.3,31.0,15.0
0.0,7.4,33.0,19.0
0.0,5.9,33.0,15.0
0.0,7.5,33.5,15.5
0.0,8.8,35.0,14.0
0.0,8.9,36.0,13.0
0.0,9.7,37.0,14.5
0.0,9.6,39.0,13.0
0.0,9.1,39.0,14.5
0.0,9.2,38.0,16.0
0.0,9.2,39.0,15.0
0.0,10.8,34.0,16.0
0.0,7.2,36.0,14.0
0.0,8.2,39.0,17.0
0.0,6.8,37.0,21.0
0.0,7.0,38.0,19.0
0.0,9.9,37.5,18.0
0.0,6.3,36.5,17.0
0.0,7.6,37.0,13.0
0.0,8.8,36.0,15.0
0.0,8.5,39.0,16.0
0.0,8.5,37.0,18.0
0.0,8.1,36.0,18.0
0.0,8.9,36.5,16.0
0.0,9.1,38.0,16.5
0.0,9.8,37.0,16.0
0.0,8.4,36.0,16.0
0.0,6.2,35.0,21.0
0.0,9.1,38.0,17.5
0.0,10.1,39.0,13.5
0.0,9.4,38.0,14.0
0.0,9.5,37.5,15.0
0.0,9.4,36.5,20.5
0.0,9.4,37.0,20.0
0.0,8.5,37.0,15.0
0.0,10.6,36.0,14.0
0.0,9.0,38.0,15.0
0.0,9.4,40.0,17.0
0.0,9.6,38.0,15.5
0.0,9.9,39.0,18.0
0.0,10.9,40.5,19.0
0.0,10.1,40.0,19.0
0.0,10.8,42.5,18.0
0.0,10.9,43.0,18.0
0.0,10.9,41.0,18.0
0.0,9.0,38.0,17.0
0.0,10.5,39.0,20.0
0.0,10.1,38.0,15.0
0.0,8.8,38.0,18.5
0.0,10.1,38.0,21.0
0.0,8.6,38.0,21.5
0.0,10.1,39.0,23.0
0.0,11.8,42.0,25.0
0.0,11.7,40.5,23.0
0.0,8.6,37.0,26.0
0.0,7.9,38.0,26.0
0.0,5.4,34.0,25.0
6.5,10.0,37.0,24.0
9.0,5.6,36.0,24.0
17.5,7.9,35.0,23.0
0.0,3.7,34.0,23.0
10.5,6.1,35.5,25.0
49.5,8.1,35.0,25.5
3.0,2.5,34.0,21.0
31.0,5.2,35.0,20.0
0.0,3.1,32.5,23.5
2.5,5.0,34.0,25.0
6.5,1.5,26.0,23.5
0.0,6.1,34.0,23.0
0.0,7.7,38.0,22.0
2.5,7.9,39.0,24.0
2.5,5.6,36.0,25.0
0.0,7.7,36.5,25.0
0.0,5.8,36.5,24.0
5.5,7.1,36.5,24.0
0.0,5.3,36.0,23.5
2.5,6.1,38.0,25.0
8.0,6.5,35.5,23.0
0.0,2.9,36.0,23.0
18.0,4.9,35.0,25.0
0.0,3.6,32.0,22.0
8.0,6.0,35.0,23.0
14.0,3.4,32.0,23.0
0.0,4.2,32.0,23.0
0.0,5.2,34.5,22.5
0.0,5.0,35.0,24.5
11.5,4.6,36.0,26.0
0.0,6.2,33.5,23.0
4.5,6.6,37.0,23.0
15.0,5.6,35.0,24.0
0.0,3.8,33.0,24.0
22.0,4.8,32.5,24.5
0.0,4.4,34.0,24.0
0.0,4.8,35.0,24.5
0.0,5.2,33.0,24.5
1.5,3.7,34.0,25.5
0.0,4.4,34.5,24.0
0.0,5.4,36.5,24.5
46.5,5.8,35.0,24.0
36.5,3.4,35.0,21.5
0.0,1.1,34.0,21.5
0.0,3.5,34.0,21.0
0.0,4.9,33.0,24.0
2.5,4.8,34.5,25.0
0.0,4.1,33.0,24.0
13.0,6.3,35.0,24.5
5.5,3.1,31.0,22.5
19.5,3.9,31.0,22.0
5.5,3.8,29.0,22.0
5.5,0.6,26.0,22.0
3.5,1.9,29.0,23.0
96.5,11.0,32.0,23.0
16.5,4.0,30.0,22.0
2.5,2.5,30.5,22.0
0.0,5.3,33.0,21.0
1.0,4.1,33.0,23.0
0.0,11.1,31.0,22.0
0.0,3.2,33.0,23.0
0.0,3.4,33.0,22.0
0.0,1.8,34.0,22.5
19.0,5.8,33.0,23.0
0.0,3.4,32.5,22.5
0.0,3.9,33.5,23.0
17.5,5.2,34.0,23.0
0.0,4.5,34.0,24.0
0.0,4.8,36.0,23.0
49.5,7.6,35.0,23.0
0.0,4.0,35.0,22.0
89.5,12.8,34.0,24.0
6.5,1.9,28.0,21.0
41.5,4.9,29.0,23.0
24.5,3.1,29.0,22.0
0.0,2.5,31.5,22.5
10.5,4.3,33.0,24.0
1.0,3.1,32.0,23.0
0.0,1.6,31.0,23.0
0.0,4.5,36.5,24.0
0.0,3.1,33.0,25.0
0.0,3.9,34.0,25.0
11.5,5.6,33.0,24.0
0.0,4.0,34.0,23.0
0.0,3.2,34.0,24.0
2.5,2.3,34.0,25.0
19.5,5.0,32.0,24.5
0.0,4.1,32.0,25.0
0.0,3.4,32.5,25.0
0.0,5.3,34.0,24.0
0.0,2.6,33.0,24.0
0.0,5.6,34.0,23.5
0.0,4.9,34.0,20.5
0.0,5.1,35.0,19.5
0.0,4.4,34.0,17.0
0.0,4.7,34.0,19.0
99.5,14.0,35.0,22.0
0.0,3.7,34.0,20.0
0.0,3.6,33.5,23.0
7.0,5.0,34.0,25.5
7.0,1.6,29.5,23.0
8.0,4.0,32.0,24.0
0.0,3.8,32.0,23.0
0.0,4.2,34.0,22.5
0.0,3.9,34.0,19.0
0.0,4.1,33.0,19.0
0.0,4.2,34.0,19.0
0.0,3.9,34.0,20.5
0.0,2.1,30.5,22.0
0.0,3.5,35.5,20.5
0.0,3.9,37.0,21.5
0.0,4.1,37.0,21.5
0.0,3.0,36.0,20.0
0.0,3.7,34.0,19.0
0.0,3.2,32.0,19.0
0.0,3.2,33.0,18.0
0.0,3.7,33.0,18.0
0.0,3.6,33.0,16.5
0.0,3.0,30.0,19.0
0.0,3.6,30.0,19.5
0.0,3.7,30.5,13.0
0.0,3.4,33.0,12.5
0.0,3.8,34.0,15.0
0.0,2.6,35.0,15.0
0.0,5.4,35.0,18.0
0.0,1.9,30.0,20.0
103.5,3.8,24.0,21.0
12.0,1.6,24.0,20.0
0.0,1.0,28.0,21.0
27.5,2.8,29.0,21.0
0.0,2.3,30.5,20.5
0.0,2.1,30.5,17.0
0.0,2.5,30.0,18.5
0.0,3.0,31.0,17.0
0.0,3.3,31.0,16.0
0.0,2.7,33.0,16.0
0.0,3.0,34.0,18.0
0.0,3.1,34.0,17.0
0.0,2.6,34.5,16.0
0.0,2.9,34.0,14.0
0.0,3.0,34.0,15.0
0.0,2.9,33.0,13.0
0.0,3.1,34.0,14.0
0.0,2.8,35.5,15.0
0.0,3.0,35.0,15.0
0.0,2.4,31.0,15.0
0.0,1.3,31.0,15.0
1.0,2.8,26.0,18.0
0.0,2.1,26.0,18.0
0.0,2.8,27.0,13.5
0.0,2.5,28.0,9.0
0.0,1.4,26.0,11.0
0.0,2.3,29.0,13.0
0.0,1.6,28.0,13.0
0.0,3.8,27.0,13.5
0.0,1.2,29.0,7.0
0.0,3.4,30.0,7.0
0.0,1.6,31.0,11.0
0.0,3.5,31.5,10.5
0.0,2.5,30.5,10.0
0.0,2.3,30.0,9.5
0.0,1.7,29.0,8.0
0.0,3.4,29.0,8.0
0.0,2.8,29.0,7.5
0.0,2.4,30.0,7.5
0.0,2.7,29.0,9.0
2.0,1.6,25.0,7.0
0.0,3.9,21.0,12.5
0.0,1.1,26.0,8.0
0.0,3.3,27.0,5.0
0.0,1.0,25.5,9.5
0.0,3.1,24.0,11.5
0.0,2.5,29.5,9.0
0.0,2.2,31.0,8.0
0.0,2.8,32.5,8.0
0.0,2.2,31.5,11.5
0.0,3.5,29.0,8.0
3.5,0.9,27.5,9.0
0.0,0.3,21.0,12.0
1.0,1.5,26.0,15.0
22.0,0.2,19.5,16.3
0.0,0.3,21.0,16.5
0.0,1.8,29.0,9.0
0.0,1.7,29.0,6.5
0.0,2.1,32.0,7.0
0.0,2.0,34.0,10.0
0.0,2.3,34.5,10.5
0.0,2.5,33.0,10.0
0.0,2.4,31.5,9.0
0.0,2.5,28.0,11.0
0.0,2.0,29.0,10.0
0.0,2.1,29.5,9.5
0.0,2.3,30.0,10.0
0.0,1.7,25.0,12.0
0.0,2.0,28.0,11.5
15.0,1.1,21.5,13.5
6.0,0.4,18.0,14.5
0.0,2.0,24.0,12.0
0.0,2.1,28.0,10.5
0.0,2.7,30.0,10.0
0.0,2.2,30.0,9.0
0.0,2.5,30.0,10.0
0.0,2.5,30.0,9.0
0.0,2.7,27.0,7.0
0.0,1.8,30.0,8.0
0.0,2.1,28.5,9.5
0.0,2.8,27.5,10.5
0.0,2.3,28.0,10.0
0.0,2.8,32.0,7.0
0.0,3.5,32.0,8.0
0.0,0.6,25.5,9.5
0.0,0.5,21.0,13.0
0.0,2.7,28.0,6.0
0.0,2.6,28.0,8.5
0.0,2.8,29.5,7.5
0.0,2.6,30.0,7.0
0.0,3.0,31.0,7.0
0.0,3.2,30.5,8.5
0.0,1.9,26.5,8.5
0.0,2.5,33.0,11.0
0.0,2.1,29.5,12.0
0.0,2.0,29.5,14.0
0.0,2.0,27.0,14.5
0.0,1.5,31.0,9.0
0.0,3.0,29.0,7.0
0.0,3.2,27.5,5.0
0.0,2.9,27.0,7.5
0.0,3.4,30.0,7.5
0.0,3.5,31.0,8.5
0.0,3.5,31.5,9.5
0.0,3.7,31.0,8.0
0.0,3.5,29.0,6.0
0.0,3.2,29.5,4.5
0.0,2.8,28.0,8.5
0.0,1.9,24.0,12.0
0.0,2.5,30.0,9.0
0.0,2.7,24.5,10.5
0.0,2.0,29.0,10.5
0.0,3.1,27.0,7.5
0.0,4.9,29.5,10.5
0.0,4.3,29.0,4.5
0.0,3.6,31.0,4.5
0.0,4.7,36.0,5.5
0.0,4.8,35.5,6.0
0.0,4.8,34.0,7.0
0.0,5.3,36.5,6.0
0.0,4.7,36.0,5.0
0.0,4.9,33.5,7.5
0.0,3.6,33.0,7.0
0.0,4.1,31.5,8.0
0.0,4.9,35.0,5.5
0.0,4.0,33.5,8.0
0.0,5.4,34.0,8.0
0.0,4.8,33.0,9.0
0.0,4.2,36.0,6.0
0.0,4.5,34.0,6.0
0.0,4.7,35.0,7.5
0.0,5.9,34.0,10.0
0.0,5.0,37.0,9.0
0.0,5.7,36.0,9.0
0.0,5.7,35.0,9.0
0.0,5.8,36.0,8.5
0.0,5.8,38.0,9.0
0.0,5.7,36.5,12.5
0.0,6.1,36.0,12.5
0.0,6.9,35.0,9.0
0.0,5.7,35.0,11.5
0.0,7.3,34.0,11.0
0.0,4.8,35.0,10.0
0.0,4.9,34.0,12.0
0.0,4.8,33.0,10.5
0.0,5.9,32.0,10.0
0.0,5.5,30.5,15.0
0.0,5.0,30.0,12.0
0.0,6.2,30.0,10.0
0.0,5.8,35.0,11.5
0.0,6.1,36.5,15.0
0.0,6.9,36.5,13.0
0.0,6.5,37.0,19.5
0.0,7.7,35.0,12.0
0.0,7.2,34.0,10.0
0.0,6.8,34.0,8.0
0.0,7.2,33.0,8.0
0.0,6.9,32.0,7.0
0.0,6.5,33.0,7.0
0.0,7.3,36.0,6.5
0.0,7.2,35.5,8.0
0.0,7.3,36.0,8.0
0.0,7.7,39.5,9.0
0.0,7.9,43.0,11.5
0.0,8.4,41.0,12.0
0.0,8.5,40.0,10.0
0.0,8.3,36.0,12.0
0.0,8.5,36.5,13.0
0.0,7.1,36.0,12.5
0.0,8.5,40.0,13.5
0.0,7.6,39.0,14.0
0.0,7.8,38.5,14.5
0.0,7.8,35.0,14.5
0.0,8.5,36.5,11.5
0.0,6.6,37.0,11.5
0.0,8.9,37.5,14.0
0.0,6.0,33.5,12.0
0.0,5.4,31.0,18.5
0.0,7.0,33.5,17.0
0.0,7.9,35.5,12.5
0.0,7.6,36.0,12.5
0.0,8.9,38.0,10.0
0.0,9.5,39.0,10.0
0.0,6.1,37.0,11.0
0.0,12.1,36.0,12.0
0.0,9.0,37.0,10.5
0.0,8.4,39.5,11.0
0.0,8.8,41.0,12.5
0.0,6.8,38.0,13.5
0.0,8.9,39.0,21.0
0.0,9.0,39.0,13.0
0.0,9.1,39.0,13.0
0.0,8.1,37.5,19.0
0.0,9.8,36.0,13.5
0.0,6.8,37.0,13.0
0.0,5.0,37.0,17.0
0.0,8.1,35.5,17.0
0.0,9.4,36.0,17.0
0.0,10.0,36.0,10.0
0.0,8.0,36.5,13.0
0.0,10.6,37.0,14.0
0.0,10.3,37.0,13.0
0.0,8.8,38.0,13.0
0.0,9.9,38.5,14.5
0.0,9.9,40.0,14.5
0.0,2.8,39.0,14.5
0.0,10.6,39.0,13.0
0.0,8.8,38.5,15.5
0.0,8.7,40.5,17.5
0.0,10.0,41.5,16.0
0.0,9.5,41.5,16.0
0.0,9.1,41.0,14.5
0.0,10.0,42.5,15.5
0.0,8.4,40.0,21.0
0.0,8.2,37.5,21.0
0.0,7.4,37.0,24.0
0.0,4.9,36.0,24.5
0.0,6.1,36.0,24.5
12.0,2.8,29.0,24.5
1.5,2.1,32.5,22.0
0.0,7.3,36.5,22.5
0.0,6.6,39.5,19.5
0.0,8.9,40.0,21.0
0.0,8.6,38.5,21.0
0.0,9.1,38.0,22.0
0.0,9.6,39.0,22.0
0.0,6.8,39.0,14.0
0.0,8.6,36.5,23.5
0.0,3.2,29.5,24.5
0.0,5.4,33.5,23.0
0.0,4.2,32.0,21.5
0.0,3.5,30.5,25.5
0.0,2.3,26.5,13.5
0.0,3.3,33.0,18.5
0.0,6.0,34.0,24.0
0.0,9.3,39.5,21.5
4.0,9.6,39.5,24.0
0.0,7.2,36.0,15.0
0.0,6.3,37.0,26.0
0.0,4.6,33.5,25.5
0.0,7.4,37.5,26.0
0.0,7.2,38.5,26.0
0.0,7.6,38.0,16.5
0.0,6.1,36.0,27.0
0.0,8.0,39.0,25.0
0.0,9.5,40.0,24.0
0.0,10.5,38.0,27.0
0.0,10.9,40.0,26.0
0.0,8.8,41.0,27.0
0.0,8.9,41.0,28.0
17.5,7.3,40.5,26.0
0.0,8.3,39.5,22.5
8.5,6.9,40.0,26.0
4.5,4.2,36.0,24.0
0.0,6.4,38.0,24.0
13.0,6.6,38.0,25.0
0.0,6.6,37.0,22.0
3.0,7.2,40.0,25.0
0.0,7.0,39.0,24.0
35.5,7.9,36.0,26.0
3.5,5.6,35.0,22.0
0.0,4.6,35.0,24.5
16.5,2.5,32.0,26.0
22.5,3.3,31.0,25.0
0.0,4.7,34.0,23.0
0.0,2.1,36.0,22.0
0.0,6.0,37.0,22.5
0.0,6.6,37.0,22.0
0.0,5.7,37.0,24.5
3.0,5.2,36.5,22.5
1.5,1.9,30.0,25.0
93.5,8.2,37.0,25.0
12.5,5.0,33.0,23.0
11.5,4.0,34.0,24.0
0.0,5.3,34.5,23.0
0.0,4.5,34.0,22.5
0.0,3.8,34.5,24.0
0.0,3.4,33.0,26.5
2.5,4.1,33.5,27.0
0.0,5.6,35.5,22.5
0.0,4.6,37.0,23.5
2.0,3.2,35.0,27.0
27.0,3.3,33.0,25.0
131.0,15.5,31.0,23.0
1.0,3.9,33.0,21.0
1.5,4.1,34.5,24.0
2.0,5.2,35.0,23.5
0.0,4.7,34.0,23.0
2.5,0.1,29.0,23.0
0.0,2.3,30.5,23.0
0.0,4.0,33.0,20.5
0.0,4.3,35.5,21.5
0.0,3.1,36.5,22.5
0.0,6.6,36.0,23.5
0.0,4.8,35.5,23.0
60.5,9.3,36.0,24.0
9.0,5.6,34.0,22.0
0.0,4.3,33.5,21.5
0.0,4.9,35.0,22.5
2.5,5.9,36.0,23.0
0.0,5.3,36.5,22.0
0.0,4.9,34.5,22.5
1.0,5.5,37.0,25.5
2.5,1.2,31.0,25.5
63.5,9.2,32.0,23.0
0.0,4.2,33.0,22.5
0.0,2.7,33.0,24.0
10.0,5.8,34.0,22.0
5.5,4.5,32.0,22.5
0.0,4.9,33.5,22.5
23.5,5.0,35.0,24.0
0.0,3.1,33.5,22.0
0.0,4.4,32.5,23.5
0.0,3.4,34.0,22.5
1.0,4.3,35.5,25.5
0.0,3.9,36.0,22.0
9.0,5.1,34.0,24.5
8.0,4.2,34.0,22.0
0.0,2.8,32.0,22.0
1.5,3.8,33.5,23.0
0.0,3.8,34.0,20.5
0.0,3.7,35.0,22.5
0.0,0.8,31.0,24.0
0.0,4.6,35.0,24.0
1.5,2.9,31.5,23.0
1.0,4.2,34.0,21.5
0.0,4.0,34.5,21.0
9.0,2.4,34.0,22.5
5.5,3.1,32.0,24.0
7.0,5.0,34.0,24.5
0.0,3.3,33.0,25.0
0.0,3.3,34.0,25.0
13.5,4.8,34.5,24.5
12.5,4.1,33.5,20.0
0.0,2.1,31.5,21.5
0.0,3.9,32.5,22.5
0.0,3.8,32.0,21.5
0.0,4.6,33.5,20.0
0.0,3.8,31.0,19.5
0.0,4.8,36.0,21.0
0.0,4.4,37.0,23.0
0.0,3.4,34.5,24.0
4.5,6.0,37.0,23.0
0.0,3.0,33.5,22.0
0.0,2.4,33.0,24.0
0.0,3.3,34.0,24.5
39.0,6.3,33.5,23.5
3.0,2.8,30.0,21.0
0.0,3.9,34.0,20.5
0.0,4.0,34.5,19.5
0.0,3.2,35.0,18.5
0.0,3.4,35.0,19.0
0.0,4.1,37.0,22.0
0.0,4.2,36.0,21.0
0.0,4.4,38.0,21.0
0.0,4.4,38.0,20.5
0.0,4.3,37.0,21.0
0.0,3.7,35.0,22.0
0.0,4.2,36.0,21.5
4.0,4.1,35.0,23.0
18.0,2.8,33.0,20.5
1.0,2.3,30.0,22.0
0.0,3.6,32.0,22.0
0.0,3.3,32.5,14.5
0.0,3.0,32.5,12.5
0.0,3.4,31.5,13.5
0.5,2.3,32.0,12.0
0.0,3.4,31.0,16.0
2.0,1.4,30.5,17.0
12.5,0.5,31.0,19.0
29.0,0.8,22.5,18.5
2.0,1.0,25.0,21.0
0.0,2.2,30.5,21.5
0.0,3.5,29.5,14.5
0.0,2.5,30.5,13.5
0.0,2.9,30.0,13.0
0.0,1.7,30.5,14.5
0.0,3.8,31.0,15.5
0.0,2.7,32.0,13.5
0.0,3.1,34.0,10.5
0.0,2.9,34.5,9.5
0.0,2.8,33.5,13.5
0.0,0.8,28.5,16.5
0.0,3.1,32.0,15.0
0.0,2.7,30.5,14.0
0.0,2.6,30.0,15.0
0.0,2.1,29.0,13.5
0.0,2.7,29.5,13.5
0.0,2.6,29.0,11.5
0.0,2.7,30.0,18.0
0.0,2.1,27.5,13.0
0.0,2.1,27.0,13.5
0.0,2.7,30.5,13.5
0.0,2.6,32.0,13.5
39.0,0.9,24.0,19.0
18.0,1.4,23.0,20.0
0.0,2.8,27.0,17.5
0.0,1.2,26.5,13.5
0.0,2.3,29.0,11.0
0.0,2.2,29.5,12.0
0.0,2.2,30.0,13.5
0.0,2.6,30.5,13.0
0.0,1.9,30.5,11.5
0.0,1.7,31.0,10.0
0.0,2.5,30.0,12.5
0.0,1.7,31.0,10.5
0.0,1.6,28.5,10.5
0.0,1.6,31.0,11.0
0.0,1.9,30.0,12.0
0.0,1.2,27.5,11.0
0.0,1.0,28.5,11.0
0.0,2.3,30.5,14.5
0.0,2.2,32.5,11.5
0.0,2.1,29.0,11.5
0.0,2.5,27.5,11.0
0.0,2.0,26.5,9.5
0.0,1.3,25.5,5.5
0.0,2.5,29.5,9.5
0.0,1.7,29.5,5.5
0.0,2.4,32.5,7.5
0.0,0.8,31.5,10.0
0.0,1.9,31.0,10.5
0.0,2.6,29.0,8.5
0.0,2.1,29.0,7.0
0.0,2.1,30.0,6.0
0.0,2.2,30.0,5.0
0.0,2.0,29.5,7.5
0.0,0.4,23.0,10.5
0.0,1.6,30.0,11.5
